Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799411
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799411
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799411
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799411
FILLER_0_101_587,VPWR,li1,275.7700,285.6000,1.799411
FILLER_0_101_581,VPWR,li1,274.1600,285.6000,1.799411
FILLER_0_101_569,VPWR,li1,270.0200,285.6000,1.799411
FILLER_0_101_559,VPWR,li1,262.8900,285.6000,1.799417
FILLER_0_101_553,VPWR,li1,261.2800,285.6000,1.799417
FILLER_0_101_541,VPWR,li1,257.1400,285.6000,1.799423
FILLER_0_101_531,VPWR,li1,250.0100,285.6000,1.799436
FILLER_0_101_519,VPWR,li1,247.0200,285.6000,1.799445
FILLER_0_101_513,VPWR,li1,241.7300,285.6000,1.799460
FILLER_0_101_496,VPWR,li1,235.5200,285.6000,1.799484
FILLER_0_101_484,VPWR,li1,230.9200,285.6000,1.799504
FILLER_0_101_475,VPWR,li1,224.2500,285.6000,1.799538
FILLER_0_101_471,VPWR,li1,222.4100,285.6000,1.799551
FILLER_0_101_464,VPWR,li1,219.1900,285.6000,1.799563
FILLER_0_101_457,VPWR,li1,215.9700,285.6000,1.799578
FILLER_0_101_447,VPWR,li1,211.3700,285.6000,1.799613
FILLER_0_101_443,VPWR,li1,209.5300,285.6000,1.799623
FILLER_0_101_436,VPWR,li1,206.3100,285.6000,1.799635
FILLER_0_101_419,VPWR,li1,198.4900,285.6000,1.799687
FILLER_0_101_408,VPWR,li1,193.4300,285.6000,1.799722
FILLER_0_101_398,VPWR,li1,189.0600,285.6000,1.799761
FILLER_0_101_389,VPWR,li1,185.1500,285.6000,1.799796
FILLER_0_101_381,VPWR,li1,182.6200,285.6000,1.799819
FILLER_0_101_373,VPWR,li1,177.3300,285.6000,1.799867
FILLER_0_101_363,VPWR,li1,172.7300,285.6000,1.799880
FILLER_0_101_359,VPWR,li1,170.8900,285.6000,1.799878
FILLER_0_101_349,VPWR,li1,166.5200,285.6000,1.799875
FILLER_0_101_343,VPWR,li1,163.5300,285.6000,1.799874
FILLER_0_101_335,VPWR,li1,159.8500,285.6000,1.799872
FILLER_0_101_322,VPWR,li1,153.8700,285.6000,1.799871
FILLER_0_101_314,VPWR,li1,150.4200,285.6000,1.799870
FILLER_0_101_307,VPWR,li1,146.9700,285.6000,1.799870
FILLER_0_101_296,VPWR,li1,141.9100,285.6000,1.799869
FILLER_0_101_287,VPWR,li1,137.7700,285.6000,1.799870
FILLER_0_101_279,VPWR,li1,134.0900,285.6000,1.799871
FILLER_0_101_275,VPWR,li1,132.9400,285.6000,1.799872
FILLER_0_101_261,VPWR,li1,126.9600,285.6000,1.799875
FILLER_0_101_240,VPWR,li1,118.6800,285.6000,1.799880
FILLER_0_101_231,VPWR,li1,112.0100,285.6000,1.799885
FILLER_0_101_225,VPWR,li1,110.4000,285.6000,1.799887
FILLER_0_101_223,VPWR,li1,108.3300,285.6000,1.799889
FILLER_0_101_217,VPWR,li1,105.5700,285.6000,1.799891
FILLER_0_101_209,VPWR,li1,103.5000,285.6000,1.799893
FILLER_0_101_195,VPWR,li1,95.4500,285.6000,1.799901
FILLER_0_101_188,VPWR,li1,92.4600,285.6000,1.799903
FILLER_0_101_175,VPWR,li1,86.2500,285.6000,1.799910
FILLER_0_101_169,VPWR,li1,84.6400,285.6000,1.799914
FILLER_0_101_160,VPWR,li1,80.9600,285.6000,1.799916
FILLER_0_101_153,VPWR,li1,76.3600,285.6000,1.799922
FILLER_0_101_141,VPWR,li1,73.1400,285.6000,1.799926
FILLER_0_101_137,VPWR,li1,69.2300,285.6000,1.799932
FILLER_0_101_125,VPWR,li1,65.7800,285.6000,1.799935
FILLER_0_101_113,VPWR,li1,60.2600,285.6000,1.799941
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799946
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799950
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799957
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799963
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799966
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799972
FILLER_0_101_53,VPWR,li1,30.5900,285.6000,1.799977
FILLER_0_101_41,VPWR,li1,27.1400,285.6000,1.799981
