Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799758
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799758
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799758
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799758
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,1.799758
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,1.799758
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,1.799758
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,1.799758
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,1.799758
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,1.799758
FILLER_0_101_531,VPWR,li1,250.0100,285.6000,1.799758
FILLER_0_101_520,VPWR,li1,244.9500,285.6000,1.799760
FILLER_0_101_511,VPWR,li1,240.8100,285.6000,1.799762
FILLER_0_101_505,VPWR,li1,239.2000,285.6000,1.799765
FILLER_0_101_503,VPWR,li1,237.1300,285.6000,1.799766
FILLER_0_101_492,VPWR,li1,232.0700,285.6000,1.799770
FILLER_0_101_485,VPWR,li1,228.8500,285.6000,1.799776
FILLER_0_101_473,VPWR,li1,223.7900,285.6000,1.799784
FILLER_0_101_447,VPWR,li1,211.3700,285.6000,1.799807
FILLER_0_101_440,VPWR,li1,208.3800,285.6000,1.799811
FILLER_0_101_432,VPWR,li1,206.0800,285.6000,1.799816
FILLER_0_101_391,VPWR,li1,185.6100,285.6000,1.799888
FILLER_0_101_380,VPWR,li1,180.5500,285.6000,1.799916
FILLER_0_101_373,VPWR,li1,177.3300,285.6000,1.799927
FILLER_0_101_356,VPWR,li1,171.1200,285.6000,1.799934
FILLER_0_101_344,VPWR,li1,166.5200,285.6000,1.799931
FILLER_0_101_335,VPWR,li1,159.8500,285.6000,1.799925
FILLER_0_101_331,VPWR,li1,158.0100,285.6000,1.799924
FILLER_0_101_322,VPWR,li1,153.8700,285.6000,1.799923
FILLER_0_101_307,VPWR,li1,146.9700,285.6000,1.799922
FILLER_0_101_293,VPWR,li1,140.7600,285.6000,1.799921
FILLER_0_101_286,VPWR,li1,137.5400,285.6000,1.799921
FILLER_0_101_279,VPWR,li1,134.0900,285.6000,1.799920
FILLER_0_101_273,VPWR,li1,131.3300,285.6000,1.799920
FILLER_0_101_265,VPWR,li1,127.8800,285.6000,1.799921
FILLER_0_101_258,VPWR,li1,124.6600,285.6000,1.799921
FILLER_0_101_244,VPWR,li1,118.2200,285.6000,1.799923
FILLER_0_101_231,VPWR,li1,112.0100,285.6000,1.799926
FILLER_0_101_223,VPWR,li1,108.3300,285.6000,1.799928
FILLER_0_101_215,VPWR,li1,104.6500,285.6000,1.799931
FILLER_0_101_209,VPWR,li1,103.0400,285.6000,1.799931
FILLER_0_101_197,VPWR,li1,98.9000,285.6000,1.799934
FILLER_0_101_195,VPWR,li1,95.4500,285.6000,1.799937
FILLER_0_101_189,VPWR,li1,92.6900,285.6000,1.799939
FILLER_0_101_181,VPWR,li1,90.6200,285.6000,1.799941
FILLER_0_101_169,VPWR,li1,86.0200,285.6000,1.799944
FILLER_0_101_165,VPWR,li1,82.1100,285.6000,1.799947
FILLER_0_101_153,VPWR,li1,78.6600,285.6000,1.799949
FILLER_0_101_141,VPWR,li1,73.1400,285.6000,1.799954
FILLER_0_101_137,VPWR,li1,69.2300,285.6000,1.799957
FILLER_0_101_125,VPWR,li1,65.7800,285.6000,1.799959
FILLER_0_101_113,VPWR,li1,60.2600,285.6000,1.799963
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799966
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799969
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799973
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799977
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799979
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799983
