Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799824
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799824
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799824
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799824
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,1.799824
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,1.799824
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,1.799824
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,1.799824
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,1.799824
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,1.799824
FILLER_0_101_529,VPWR,li1,249.5500,285.6000,1.799824
FILLER_0_101_517,VPWR,li1,246.1000,285.6000,1.799824
FILLER_0_101_505,VPWR,li1,240.5800,285.6000,1.799824
FILLER_0_101_501,VPWR,li1,236.6700,285.6000,1.799824
FILLER_0_101_489,VPWR,li1,233.2200,285.6000,1.799824
FILLER_0_101_477,VPWR,li1,227.7000,285.6000,1.799824
FILLER_0_101_475,VPWR,li1,224.2500,285.6000,1.799824
FILLER_0_101_471,VPWR,li1,223.1000,285.6000,1.799824
FILLER_0_101_457,VPWR,li1,217.1200,285.6000,1.799825
FILLER_0_101_447,VPWR,li1,211.3700,285.6000,1.799827
FILLER_0_101_439,VPWR,li1,209.3000,285.6000,1.799827
FILLER_0_101_427,VPWR,li1,204.7000,285.6000,1.799829
FILLER_0_101_417,VPWR,li1,198.0300,285.6000,1.799832
FILLER_0_101_389,VPWR,li1,184.6900,285.6000,1.799853
FILLER_0_101_380,VPWR,li1,180.5500,285.6000,1.799862
FILLER_0_101_373,VPWR,li1,177.3300,285.6000,1.799872
FILLER_0_101_363,VPWR,li1,172.7300,285.6000,1.799852
FILLER_0_101_333,VPWR,li1,159.3900,285.6000,1.799728
FILLER_0_101_324,VPWR,li1,154.7900,285.6000,1.799685
FILLER_0_101_317,VPWR,li1,151.5700,285.6000,1.799658
FILLER_0_101_309,VPWR,li1,148.1200,285.6000,1.799644
FILLER_0_101_301,VPWR,li1,144.2100,285.6000,1.799604
FILLER_0_101_279,VPWR,li1,134.0900,285.6000,1.799545
FILLER_0_101_275,VPWR,li1,132.2500,285.6000,1.799541
FILLER_0_101_268,VPWR,li1,129.0300,285.6000,1.799537
FILLER_0_101_261,VPWR,li1,125.8100,285.6000,1.799532
FILLER_0_101_253,VPWR,li1,122.3600,285.6000,1.799529
FILLER_0_101_225,VPWR,li1,109.2500,285.6000,1.799537
FILLER_0_101_211,VPWR,li1,102.8100,285.6000,1.799555
FILLER_0_101_205,VPWR,li1,100.0500,285.6000,1.799569
FILLER_0_101_197,VPWR,li1,96.6000,285.6000,1.799580
FILLER_0_101_165,VPWR,li1,82.1100,285.6000,1.799636
FILLER_0_101_156,VPWR,li1,77.5100,285.6000,1.799658
FILLER_0_101_149,VPWR,li1,74.2900,285.6000,1.799673
FILLER_0_101_139,VPWR,li1,69.6900,285.6000,1.799696
FILLER_0_101_135,VPWR,li1,67.8500,285.6000,1.799706
FILLER_0_101_128,VPWR,li1,64.6300,285.6000,1.799718
FILLER_0_101_121,VPWR,li1,61.4100,285.6000,1.799731
FILLER_0_101_113,VPWR,li1,59.3400,285.6000,1.799747
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799759
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799777
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799807
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799834
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799847
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799876
FILLER_0_101_53,VPWR,li1,30.5900,285.6000,1.799898
FILLER_0_101_41,VPWR,li1,27.1400,285.6000,1.799916
FILLER_0_101_29,VPWR,li1,21.6200,285.6000,1.799946
FILLER_0_101_27,VPWR,li1,18.1700,285.6000,1.799946
FILLER_0_101_15,VPWR,li1,15.1800,285.6000,1.799946
FILLER_0_101_3,VPWR,li1,9.6600,285.6000,1.799946
FILLER_0_100_613,VPWR,li1,290.2600,285.6000,1.799824
FILLER_0_100_601,VPWR,li1,284.7400,285.6000,1.799824
FILLER_0_100_589,VPWR,li1,279.2200,285.6000,1.799824
FILLER_0_100_587,VPWR,li1,275.7700,285.6000,1.799824
FILLER_0_100_581,VPWR,li1,274.1600,285.6000,1.799824
FILLER_0_100_569,VPWR,li1,270.0200,285.6000,1.799824
FILLER_0_100_557,VPWR,li1,264.5000,285.6000,1.799824
FILLER_0_100_545,VPWR,li1,258.9800,285.6000,1.799824
FILLER_0_100_533,VPWR,li1,253.4600,285.6000,1.799824
FILLER_0_100_531,VPWR,li1,250.0100,285.6000,1.799824
FILLER_0_100_525,VPWR,li1,248.4000,285.6000,1.799824
FILLER_0_100_513,VPWR,li1,244.2600,285.6000,1.799824
FILLER_0_100_501,VPWR,li1,238.7400,285.6000,1.799824
FILLER_0_100_489,VPWR,li1,233.2200,285.6000,1.799824
FILLER_0_100_477,VPWR,li1,227.7000,285.6000,1.799824
