Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799935
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799935
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799935
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799935
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,1.799935
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,1.799935
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,1.799935
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,1.799935
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,1.799935
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,1.799935
FILLER_0_101_529,VPWR,li1,249.5500,285.6000,1.799935
FILLER_0_101_517,VPWR,li1,246.1000,285.6000,1.799935
FILLER_0_101_505,VPWR,li1,240.5800,285.6000,1.799935
FILLER_0_101_501,VPWR,li1,236.6700,285.6000,1.799935
FILLER_0_101_489,VPWR,li1,233.2200,285.6000,1.799935
FILLER_0_101_477,VPWR,li1,227.7000,285.6000,1.799935
FILLER_0_101_475,VPWR,li1,224.2500,285.6000,1.799935
FILLER_0_101_471,VPWR,li1,223.1000,285.6000,1.799935
FILLER_0_101_461,VPWR,li1,218.0400,285.6000,1.799936
FILLER_0_101_449,VPWR,li1,214.8200,285.6000,1.799937
FILLER_0_101_436,VPWR,li1,208.8400,285.6000,1.799939
FILLER_0_101_427,VPWR,li1,202.1700,285.6000,1.799941
FILLER_0_101_421,VPWR,li1,200.5600,285.6000,1.799941
FILLER_0_101_419,VPWR,li1,198.4900,285.6000,1.799942
FILLER_0_101_415,VPWR,li1,197.3400,285.6000,1.799943
FILLER_0_101_401,VPWR,li1,190.2100,285.6000,1.799948
FILLER_0_101_391,VPWR,li1,185.6100,285.6000,1.799954
FILLER_0_101_387,VPWR,li1,184.4600,285.6000,1.799954
FILLER_0_101_377,VPWR,li1,179.4000,285.6000,1.799967
FILLER_0_101_365,VPWR,li1,176.1800,285.6000,1.799976
FILLER_0_101_361,VPWR,li1,172.2700,285.6000,1.799977
FILLER_0_101_349,VPWR,li1,168.8200,285.6000,1.799977
FILLER_0_101_337,VPWR,li1,163.3000,285.6000,1.799978
FILLER_0_101_333,VPWR,li1,159.3900,285.6000,1.799979
FILLER_0_101_321,VPWR,li1,155.9400,285.6000,1.799979
FILLER_0_101_309,VPWR,li1,150.4200,285.6000,1.799980
FILLER_0_101_305,VPWR,li1,146.5100,285.6000,1.799981
FILLER_0_101_293,VPWR,li1,143.0600,285.6000,1.799981
FILLER_0_101_281,VPWR,li1,137.5400,285.6000,1.799982
FILLER_0_101_277,VPWR,li1,133.6300,285.6000,1.799982
FILLER_0_101_265,VPWR,li1,130.1800,285.6000,1.799983
FILLER_0_101_253,VPWR,li1,124.6600,285.6000,1.799984
FILLER_0_101_249,VPWR,li1,120.7500,285.6000,1.799984
FILLER_0_101_237,VPWR,li1,117.3000,285.6000,1.799985
FILLER_0_101_225,VPWR,li1,111.7800,285.6000,1.799986
FILLER_0_101_221,VPWR,li1,107.8700,285.6000,1.799986
FILLER_0_101_209,VPWR,li1,104.4200,285.6000,1.799987
FILLER_0_101_197,VPWR,li1,98.9000,285.6000,1.799987
FILLER_0_101_193,VPWR,li1,94.9900,285.6000,1.799988
FILLER_0_101_181,VPWR,li1,91.5400,285.6000,1.799988
FILLER_0_101_169,VPWR,li1,86.0200,285.6000,1.799989
FILLER_0_101_165,VPWR,li1,82.1100,285.6000,1.799990
FILLER_0_101_153,VPWR,li1,78.6600,285.6000,1.799990
FILLER_0_101_141,VPWR,li1,73.1400,285.6000,1.799991
FILLER_0_101_137,VPWR,li1,69.2300,285.6000,1.799992
FILLER_0_101_125,VPWR,li1,65.7800,285.6000,1.799992
FILLER_0_101_113,VPWR,li1,60.2600,285.6000,1.799993
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799994
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799994
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799995
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799996
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799996
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799997
FILLER_0_101_53,VPWR,li1,30.5900,285.6000,1.799997
FILLER_0_101_41,VPWR,li1,27.1400,285.6000,1.799998
