Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799837
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799837
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799837
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799837
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,1.799837
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,1.799837
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,1.799837
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,1.799837
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,1.799837
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,1.799837
FILLER_0_101_529,VPWR,li1,249.5500,285.6000,1.799837
FILLER_0_101_517,VPWR,li1,246.1000,285.6000,1.799837
FILLER_0_101_505,VPWR,li1,240.5800,285.6000,1.799837
FILLER_0_101_501,VPWR,li1,236.6700,285.6000,1.799837
FILLER_0_101_489,VPWR,li1,233.2200,285.6000,1.799837
FILLER_0_101_471,VPWR,li1,222.4100,285.6000,1.799839
FILLER_0_101_455,VPWR,li1,216.6600,285.6000,1.799842
FILLER_0_101_445,VPWR,li1,210.9100,285.6000,1.799851
FILLER_0_101_436,VPWR,li1,206.3100,285.6000,1.799862
FILLER_0_101_429,VPWR,li1,203.0900,285.6000,1.799869
FILLER_0_101_421,VPWR,li1,199.6400,285.6000,1.799876
FILLER_0_101_419,VPWR,li1,198.4900,285.6000,1.799881
FILLER_0_101_413,VPWR,li1,196.8800,285.6000,1.799881
FILLER_0_101_389,VPWR,li1,185.1500,285.6000,1.799920
FILLER_0_101_380,VPWR,li1,180.5500,285.6000,1.799939
FILLER_0_101_373,VPWR,li1,177.3300,285.6000,1.799946
FILLER_0_101_363,VPWR,li1,172.7300,285.6000,1.799949
FILLER_0_101_357,VPWR,li1,171.1200,285.6000,1.799949
FILLER_0_101_345,VPWR,li1,166.9800,285.6000,1.799946
FILLER_0_101_335,VPWR,li1,159.8500,285.6000,1.799940
FILLER_0_101_329,VPWR,li1,158.2400,285.6000,1.799940
FILLER_0_101_317,VPWR,li1,154.1000,285.6000,1.799938
FILLER_0_101_307,VPWR,li1,146.9700,285.6000,1.799934
FILLER_0_101_301,VPWR,li1,145.3600,285.6000,1.799934
FILLER_0_101_289,VPWR,li1,141.2200,285.6000,1.799933
FILLER_0_101_281,VPWR,li1,135.2400,285.6000,1.799932
FILLER_0_101_279,VPWR,li1,134.0900,285.6000,1.799933
FILLER_0_101_273,VPWR,li1,132.4800,285.6000,1.799933
FILLER_0_101_261,VPWR,li1,128.3400,285.6000,1.799933
FILLER_0_101_253,VPWR,li1,122.3600,285.6000,1.799935
FILLER_0_101_249,VPWR,li1,120.7500,285.6000,1.799937
FILLER_0_101_237,VPWR,li1,117.3000,285.6000,1.799938
FILLER_0_101_225,VPWR,li1,111.7800,285.6000,1.799941
FILLER_0_101_221,VPWR,li1,107.8700,285.6000,1.799943
FILLER_0_101_209,VPWR,li1,104.4200,285.6000,1.799946
FILLER_0_101_197,VPWR,li1,98.9000,285.6000,1.799949
FILLER_0_101_193,VPWR,li1,94.9900,285.6000,1.799952
FILLER_0_101_181,VPWR,li1,91.5400,285.6000,1.799953
FILLER_0_101_169,VPWR,li1,86.0200,285.6000,1.799956
FILLER_0_101_165,VPWR,li1,82.1100,285.6000,1.799959
FILLER_0_101_153,VPWR,li1,78.6600,285.6000,1.799961
FILLER_0_101_141,VPWR,li1,73.1400,285.6000,1.799964
FILLER_0_101_137,VPWR,li1,69.2300,285.6000,1.799967
FILLER_0_101_125,VPWR,li1,65.7800,285.6000,1.799968
FILLER_0_101_113,VPWR,li1,60.2600,285.6000,1.799971
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799974
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799976
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799979
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799982
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799983
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799987
FILLER_0_101_53,VPWR,li1,30.5900,285.6000,1.799989
FILLER_0_101_41,VPWR,li1,27.1400,285.6000,1.799991
FILLER_0_101_29,VPWR,li1,21.6200,285.6000,1.799994
FILLER_0_101_27,VPWR,li1,18.1700,285.6000,1.799994
FILLER_0_101_15,VPWR,li1,15.1800,285.6000,1.799994
FILLER_0_101_3,VPWR,li1,9.6600,285.6000,1.799994
FILLER_0_100_613,VPWR,li1,290.2600,285.6000,1.799837
FILLER_0_100_601,VPWR,li1,284.7400,285.6000,1.799837
FILLER_0_100_589,VPWR,li1,279.2200,285.6000,1.799837
FILLER_0_100_587,VPWR,li1,275.7700,285.6000,1.799837
FILLER_0_100_581,VPWR,li1,274.1600,285.6000,1.799837
FILLER_0_100_569,VPWR,li1,270.0200,285.6000,1.799837
FILLER_0_100_557,VPWR,li1,264.5000,285.6000,1.799837
FILLER_0_100_545,VPWR,li1,258.9800,285.6000,1.799837
FILLER_0_100_533,VPWR,li1,253.4600,285.6000,1.799837
FILLER_0_100_531,VPWR,li1,250.0100,285.6000,1.799837
FILLER_0_100_527,VPWR,li1,248.8600,285.6000,1.799837
FILLER_0_100_515,VPWR,li1,245.1800,285.6000,1.799837
FILLER_0_100_503,VPWR,li1,239.6600,285.6000,1.799837
FILLER_0_100_491,VPWR,li1,234.1400,285.6000,1.799837
FILLER_0_100_479,VPWR,li1,228.6200,285.6000,1.799837
FILLER_0_100_474,VPWR,li1,224.0200,285.6000,1.799838
FILLER_0_100_466,VPWR,li1,221.7200,285.6000,1.799839
FILLER_0_100_454,VPWR,li1,217.1200,285.6000,1.799842
FILLER_0_100_442,VPWR,li1,211.6000,285.6000,1.799847
FILLER_0_100_430,VPWR,li1,206.0800,285.6000,1.799862
FILLER_0_100_427,VPWR,li1,202.1700,285.6000,1.799869
FILLER_0_100_421,VPWR,li1,200.5600,285.6000,1.799876
FILLER_0_100_418,VPWR,li1,198.2600,285.6000,1.799881
FILLER_0_100_410,VPWR,li1,195.9600,285.6000,1.799886
FILLER_0_100_398,VPWR,li1,191.3600,285.6000,1.799899
FILLER_0_100_386,VPWR,li1,185.8400,285.6000,1.799913
FILLER_0_100_374,VPWR,li1,180.3200,285.6000,1.799939
FILLER_0_100_371,VPWR,li1,176.4100,285.6000,1.799953
FILLER_0_100_365,VPWR,li1,174.8000,285.6000,1.799951
FILLER_0_100_363,VPWR,li1,172.7300,285.6000,1.799949
FILLER_0_100_357,VPWR,li1,171.1200,285.6000,1.799949
FILLER_0_100_345,VPWR,li1,166.9800,285.6000,1.799946
FILLER_0_100_333,VPWR,li1,161.4600,285.6000,1.799941
FILLER_0_100_321,VPWR,li1,155.9400,285.6000,1.799939
FILLER_0_100_309,VPWR,li1,150.4200,285.6000,1.799936
FILLER_0_100_307,VPWR,li1,146.9700,285.6000,1.799934
FILLER_0_100_301,VPWR,li1,145.3600,285.6000,1.799934
FILLER_0_100_289,VPWR,li1,141.2200,285.6000,1.799933
FILLER_0_100_277,VPWR,li1,135.7000,285.6000,1.799932
FILLER_0_100_265,VPWR,li1,130.1800,285.6000,1.799933
FILLER_0_100_253,VPWR,li1,124.6600,285.6000,1.799934
FILLER_0_100_251,VPWR,li1,121.2100,285.6000,1.799937
FILLER_0_100_245,VPWR,li1,119.6000,285.6000,1.799937
FILLER_0_100_233,VPWR,li1,115.4600,285.6000,1.799939
FILLER_0_100_221,VPWR,li1,109.9400,285.6000,1.799942
FILLER_0_100_209,VPWR,li1,104.4200,285.6000,1.799946
FILLER_0_100_197,VPWR,li1,98.9000,285.6000,1.799949
FILLER_0_100_195,VPWR,li1,95.4500,285.6000,1.799952
FILLER_0_100_189,VPWR,li1,93.8400,285.6000,1.799952
FILLER_0_100_177,VPWR,li1,89.7000,285.6000,1.799954
FILLER_0_100_165,VPWR,li1,84.1800,285.6000,1.799957
FILLER_0_100_153,VPWR,li1,78.6600,285.6000,1.799961
FILLER_0_100_141,VPWR,li1,73.1400,285.6000,1.799964
FILLER_0_100_139,VPWR,li1,69.6900,285.6000,1.799967
FILLER_0_100_133,VPWR,li1,68.0800,285.6000,1.799967
FILLER_0_100_121,VPWR,li1,63.9400,285.6000,1.799969
FILLER_0_100_109,VPWR,li1,58.4200,285.6000,1.799973
FILLER_0_100_97,VPWR,li1,52.9000,285.6000,1.799976
FILLER_0_100_85,VPWR,li1,47.3800,285.6000,1.799979
FILLER_0_100_83,VPWR,li1,43.9300,285.6000,1.799982
FILLER_0_100_77,VPWR,li1,42.3200,285.6000,1.799982
FILLER_0_100_65,VPWR,li1,38.1800,285.6000,1.799984
FILLER_0_100_53,VPWR,li1,32.6600,285.6000,1.799988
FILLER_0_100_41,VPWR,li1,27.1400,285.6000,1.799991
FILLER_0_100_29,VPWR,li1,21.6200,285.6000,1.799994
FILLER_0_100_27,VPWR,li1,18.1700,285.6000,1.799994
FILLER_0_100_15,VPWR,li1,15.1800,285.6000,1.799994
FILLER_0_100_3,VPWR,li1,9.6600,285.6000,1.799994
FILLER_0_99_617,VPWR,li1,291.1800,280.1600,1.800000
FILLER_0_99_615,VPWR,li1,288.6500,280.1600,1.800000
FILLER_0_99_609,VPWR,li1,287.0400,280.1600,1.800000
FILLER_0_99_597,VPWR,li1,282.9000,280.1600,1.800000
FILLER_0_99_585,VPWR,li1,277.3800,280.1600,1.800000
FILLER_0_99_573,VPWR,li1,271.8600,280.1600,1.800000
FILLER_0_99_561,VPWR,li1,266.3400,280.1600,1.800000
FILLER_0_99_559,VPWR,li1,262.8900,280.1600,1.800000
FILLER_0_99_553,VPWR,li1,261.2800,280.1600,1.800000
FILLER_0_99_541,VPWR,li1,257.1400,280.1600,1.800000
FILLER_0_99_529,VPWR,li1,251.6200,280.1600,1.800000
FILLER_0_99_517,VPWR,li1,246.1000,280.1600,1.800000
FILLER_0_99_505,VPWR,li1,240.5800,280.1600,1.800000
