Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_101_617,VPWR,li1,291.1800,285.6000,1.799972
FILLER_0_101_613,VPWR,li1,288.1900,285.6000,1.799972
FILLER_0_101_601,VPWR,li1,284.7400,285.6000,1.799972
FILLER_0_101_589,VPWR,li1,279.2200,285.6000,1.799972
FILLER_0_101_585,VPWR,li1,275.3100,285.6000,1.799972
FILLER_0_101_573,VPWR,li1,271.8600,285.6000,1.799972
FILLER_0_101_561,VPWR,li1,266.3400,285.6000,1.799972
FILLER_0_101_557,VPWR,li1,262.4300,285.6000,1.799972
FILLER_0_101_545,VPWR,li1,258.9800,285.6000,1.799972
FILLER_0_101_533,VPWR,li1,253.4600,285.6000,1.799972
FILLER_0_101_529,VPWR,li1,249.5500,285.6000,1.799972
FILLER_0_101_517,VPWR,li1,246.1000,285.6000,1.799972
FILLER_0_101_505,VPWR,li1,240.5800,285.6000,1.799972
FILLER_0_101_503,VPWR,li1,237.1300,285.6000,1.799972
FILLER_0_101_497,VPWR,li1,235.5200,285.6000,1.799972
FILLER_0_101_485,VPWR,li1,231.3800,285.6000,1.799972
FILLER_0_101_473,VPWR,li1,223.7900,285.6000,1.799973
FILLER_0_101_461,VPWR,li1,220.3400,285.6000,1.799973
FILLER_0_101_449,VPWR,li1,214.8200,285.6000,1.799975
FILLER_0_101_445,VPWR,li1,210.9100,285.6000,1.799976
FILLER_0_101_433,VPWR,li1,207.4600,285.6000,1.799977
FILLER_0_101_421,VPWR,li1,201.9400,285.6000,1.799979
FILLER_0_101_419,VPWR,li1,198.4900,285.6000,1.799980
FILLER_0_101_413,VPWR,li1,196.8800,285.6000,1.799980
FILLER_0_101_401,VPWR,li1,192.7400,285.6000,1.799982
FILLER_0_101_389,VPWR,li1,185.1500,285.6000,1.799984
FILLER_0_101_377,VPWR,li1,181.7000,285.6000,1.799985
FILLER_0_101_365,VPWR,li1,176.1800,285.6000,1.799987
FILLER_0_101_356,VPWR,li1,171.1200,285.6000,1.799983
FILLER_0_101_335,VPWR,li1,159.8500,285.6000,1.799974
FILLER_0_101_327,VPWR,li1,157.7800,285.6000,1.799973
FILLER_0_101_317,VPWR,li1,151.5700,285.6000,1.799972
FILLER_0_101_305,VPWR,li1,146.5100,285.6000,1.799973
FILLER_0_101_293,VPWR,li1,143.0600,285.6000,1.799974
FILLER_0_101_281,VPWR,li1,137.5400,285.6000,1.799975
FILLER_0_101_277,VPWR,li1,133.6300,285.6000,1.799976
FILLER_0_101_265,VPWR,li1,130.1800,285.6000,1.799976
FILLER_0_101_253,VPWR,li1,124.6600,285.6000,1.799977
FILLER_0_101_249,VPWR,li1,120.7500,285.6000,1.799978
FILLER_0_101_237,VPWR,li1,117.3000,285.6000,1.799979
FILLER_0_101_225,VPWR,li1,111.7800,285.6000,1.799980
FILLER_0_101_221,VPWR,li1,107.8700,285.6000,1.799981
FILLER_0_101_209,VPWR,li1,104.4200,285.6000,1.799981
FILLER_0_101_197,VPWR,li1,98.9000,285.6000,1.799983
FILLER_0_101_193,VPWR,li1,94.9900,285.6000,1.799984
FILLER_0_101_181,VPWR,li1,91.5400,285.6000,1.799984
FILLER_0_101_169,VPWR,li1,86.0200,285.6000,1.799985
FILLER_0_101_165,VPWR,li1,82.1100,285.6000,1.799986
FILLER_0_101_153,VPWR,li1,78.6600,285.6000,1.799987
FILLER_0_101_141,VPWR,li1,73.1400,285.6000,1.799988
FILLER_0_101_137,VPWR,li1,69.2300,285.6000,1.799989
FILLER_0_101_125,VPWR,li1,65.7800,285.6000,1.799989
FILLER_0_101_113,VPWR,li1,60.2600,285.6000,1.799990
FILLER_0_101_109,VPWR,li1,56.3500,285.6000,1.799991
FILLER_0_101_97,VPWR,li1,52.9000,285.6000,1.799992
FILLER_0_101_85,VPWR,li1,47.3800,285.6000,1.799993
FILLER_0_101_81,VPWR,li1,43.4700,285.6000,1.799994
FILLER_0_101_69,VPWR,li1,40.0200,285.6000,1.799994
FILLER_0_101_57,VPWR,li1,34.5000,285.6000,1.799995
FILLER_0_101_53,VPWR,li1,30.5900,285.6000,1.799996
FILLER_0_101_41,VPWR,li1,27.1400,285.6000,1.799997
FILLER_0_101_29,VPWR,li1,21.6200,285.6000,1.799998
FILLER_0_101_27,VPWR,li1,18.1700,285.6000,1.799998
FILLER_0_101_15,VPWR,li1,15.1800,285.6000,1.799998
FILLER_0_101_3,VPWR,li1,9.6600,285.6000,1.799998
FILLER_0_100_613,VPWR,li1,290.2600,285.6000,1.799972
FILLER_0_100_601,VPWR,li1,284.7400,285.6000,1.799972
FILLER_0_100_589,VPWR,li1,279.2200,285.6000,1.799972
FILLER_0_100_587,VPWR,li1,275.7700,285.6000,1.799972
FILLER_0_100_581,VPWR,li1,274.1600,285.6000,1.799972
FILLER_0_100_569,VPWR,li1,270.0200,285.6000,1.799972
FILLER_0_100_557,VPWR,li1,264.5000,285.6000,1.799972
FILLER_0_100_545,VPWR,li1,258.9800,285.6000,1.799972
FILLER_0_100_533,VPWR,li1,253.4600,285.6000,1.799972
FILLER_0_100_531,VPWR,li1,250.0100,285.6000,1.799972
FILLER_0_100_525,VPWR,li1,248.4000,285.6000,1.799972
FILLER_0_100_513,VPWR,li1,244.2600,285.6000,1.799972
FILLER_0_100_501,VPWR,li1,238.7400,285.6000,1.799972
FILLER_0_100_489,VPWR,li1,233.2200,285.6000,1.799972
FILLER_0_100_477,VPWR,li1,227.7000,285.6000,1.799972
FILLER_0_100_475,VPWR,li1,224.2500,285.6000,1.799973
FILLER_0_100_469,VPWR,li1,222.6400,285.6000,1.799973
FILLER_0_100_457,VPWR,li1,218.5000,285.6000,1.799974
FILLER_0_100_445,VPWR,li1,212.9800,285.6000,1.799976
FILLER_0_100_433,VPWR,li1,207.4600,285.6000,1.799977
FILLER_0_100_421,VPWR,li1,201.9400,285.6000,1.799979
FILLER_0_100_419,VPWR,li1,198.4900,285.6000,1.799980
FILLER_0_100_413,VPWR,li1,196.8800,285.6000,1.799980
FILLER_0_100_401,VPWR,li1,192.7400,285.6000,1.799982
FILLER_0_100_389,VPWR,li1,187.2200,285.6000,1.799983
FILLER_0_100_377,VPWR,li1,181.7000,285.6000,1.799985
FILLER_0_100_365,VPWR,li1,176.1800,285.6000,1.799987
FILLER_0_100_363,VPWR,li1,172.7300,285.6000,1.799983
FILLER_0_100_357,VPWR,li1,171.1200,285.6000,1.799983
FILLER_0_100_345,VPWR,li1,166.9800,285.6000,1.799979
FILLER_0_100_333,VPWR,li1,161.4600,285.6000,1.799974
FILLER_0_100_321,VPWR,li1,155.9400,285.6000,1.799973
FILLER_0_100_309,VPWR,li1,150.4200,285.6000,1.799972
FILLER_0_100_307,VPWR,li1,146.9700,285.6000,1.799973
FILLER_0_100_301,VPWR,li1,145.3600,285.6000,1.799973
FILLER_0_100_289,VPWR,li1,141.2200,285.6000,1.799974
FILLER_0_100_277,VPWR,li1,135.7000,285.6000,1.799975
FILLER_0_100_265,VPWR,li1,130.1800,285.6000,1.799976
FILLER_0_100_253,VPWR,li1,124.6600,285.6000,1.799977
FILLER_0_100_251,VPWR,li1,121.2100,285.6000,1.799978
FILLER_0_100_245,VPWR,li1,119.6000,285.6000,1.799978
FILLER_0_100_233,VPWR,li1,115.4600,285.6000,1.799979
FILLER_0_100_221,VPWR,li1,109.9400,285.6000,1.799980
FILLER_0_100_209,VPWR,li1,104.4200,285.6000,1.799981
FILLER_0_100_197,VPWR,li1,98.9000,285.6000,1.799983
FILLER_0_100_195,VPWR,li1,95.4500,285.6000,1.799984
FILLER_0_100_189,VPWR,li1,93.8400,285.6000,1.799984
FILLER_0_100_177,VPWR,li1,89.7000,285.6000,1.799984
FILLER_0_100_165,VPWR,li1,84.1800,285.6000,1.799985
FILLER_0_100_153,VPWR,li1,78.6600,285.6000,1.799987
FILLER_0_100_141,VPWR,li1,73.1400,285.6000,1.799988
FILLER_0_100_139,VPWR,li1,69.6900,285.6000,1.799989
FILLER_0_100_133,VPWR,li1,68.0800,285.6000,1.799989
FILLER_0_100_121,VPWR,li1,63.9400,285.6000,1.799990
FILLER_0_100_109,VPWR,li1,58.4200,285.6000,1.799991
FILLER_0_100_97,VPWR,li1,52.9000,285.6000,1.799992
FILLER_0_100_85,VPWR,li1,47.3800,285.6000,1.799993
FILLER_0_100_83,VPWR,li1,43.9300,285.6000,1.799994
